商品名称,价格(单位:元),月销量,图片,二级类目,一级类目
鱼极 龙虾球（仿龙虾风味鱼丸） 120g,17.8,2,https://img30.360buyimg.com/n1//jfs/t1/74459/21/11091/116672/5d881bcbEb078b8db/ec54bbf579263f4a.jpg,火锅类,肉蛋家禽
渔乐厨房 越南进口 巴沙鱼饼 160g,8.8,0,https://img30.360buyimg.com/n1//jfs/t1/67711/31/12651/92683/5da06bc8E1f5788c7/86fabfa7165632f0.jpg,火锅类,肉蛋家禽
帝王海 鱿鱼滑 100g,8.8,4,https://img30.360buyimg.com/n1//jfs/t1/79661/24/11761/87081/5d916da3E089b5e80/b02862122d606bbb.jpg,火锅类,肉蛋家禽
帝王海 虾滑 100g,8.8,22,https://img30.360buyimg.com/n1//jfs/t1/77181/19/11666/87606/5d916da3Ecac84f22/f00f5515a297e316.jpg,火锅类,肉蛋家禽
海欣 福州鱼丸 320g,8.8,89,https://img30.360buyimg.com/n1//jfs/t1/81331/30/9955/144691/5d78b7ffE059fcbf7/e2961368154bb46c.jpg,火锅类,肉蛋家禽
潮和兴 牛肉丸（生制冻结品） 450g,26.8,1,https://img30.360buyimg.com/n1//jfs/t1/68095/10/11138/99666/5d881bcfE55918249/8939b21d51f2813f.jpg,火锅类,肉蛋家禽
惠之园 肥牛卷 700g （牛肉600g 火锅底料100g）,66.8,0,https://img30.360buyimg.com/n1//jfs/t1/75791/9/10372/105748/5d7eef85E0b393bcd/05e1406d930427ca.jpg,火锅类,肉蛋家禽
商品名称,价格(单位:元),月销量,图片,二级类目,一级类目
老城南 天府三宝（川味腊肉+樟茶板鸭+川味香肠） 1.35kg,139,1,https://img30.360buyimg.com/n1//jfs/t27640/242/1218609754/167950/82934cd1/5bc435faN017faf70.jpg,干腊制品,肉蛋家禽
老城南 包装后山老腊肉 500g,83.5,2,https://img30.360buyimg.com/n1//jfs/t27166/156/1193738684/155972/48e43dc6/5bc436b8Nec0656b4.jpg,干腊制品,肉蛋家禽
