商品名称,价格(单位:元),月销量,图片,二级类目,一级类目
金纺 淡雅樱花衣物护理剂 4L,42.8,5,https://img30.360buyimg.com/n1//jfs/t1/68888/8/11834/60521/5d9175e2Eb341fc31/2daddb5079734404.jpg,衣物清洁,纸品家清
雕牌 全渍净洗衣液 感恩装 薰衣草馨香 3.5kg*2,91.7,1,https://img30.360buyimg.com/n1//jfs/t1/39909/31/6047/133916/5ccfd00aE4aa92302/0608bce5ce2c962f.jpg,衣物清洁,纸品家清
好爸爸 亲肤倍净洗衣液双瓶特惠装（果味畅爽） 2.68kg*2瓶,78.8,3,https://img30.360buyimg.com/n1//jfs/t1/78712/13/5942/136828/5d42864fEcf051791/ee86283f4a6507ca.jpg,衣物清洁,纸品家清
立白 超洁清新无磷型洗衣粉 2.118kg,23.9,1,https://img30.360buyimg.com/n1//jfs/t1/77347/40/10737/115728/5d835f89E35ba3085/fc29f4b045a3b7a0.jpg,衣物清洁,纸品家清
超能 女士内衣专用皂超值装茉莉清香 101g*2块,8,1,https://img30.360buyimg.com/n1//jfs/t1/54400/18/1680/160643/5cf764acE3aa74a79/c9c73fa86d035bbe.jpg,衣物清洁,纸品家清
金纺 亲肤系列 纯净温和衣物护理剂 2.8L,45.9,1,https://img30.360buyimg.com/n1//jfs/t1/48037/13/1700/47910/5cf764acEccf7df0e/afafa7caf1d0c164.jpg,衣物清洁,纸品家清
当妮 二合一洗衣液 淡粉樱花 2.8kg,39.8,3,https://img30.360buyimg.com/n1//jfs/t1/59717/31/9276/78227/5d70ce40E9bc0bf61/1678f8dc2d92bc54.jpg,衣物清洁,纸品家清
雕牌 全渍净洗衣液 薰衣草馨香 2.6kg,42.8,1,https://img30.360buyimg.com/n1//jfs/t1/82916/29/1215/160251/5cf764caEca5d9ff1/80fdb93a53f5f8b3.jpg,衣物清洁,纸品家清
威露士 衣物除菌液阳光清香 2.5L+1.5L,57.8,6,https://img30.360buyimg.com/n1//jfs/t1/74837/1/4809/65387/5d2fc874Ee21231c3/ae985b075e394e7f.jpg,衣物清洁,纸品家清
蓝月亮 宝宝专用洗衣液 百合清香 1kg,33,1,https://img30.360buyimg.com/n1//jfs/t1/54603/8/6469/71468/5d42864bEc8369966/fb8251cbaf7367b3.jpg,衣物清洁,纸品家清
超能 植翠低泡柔顺舒适洗衣液 馨香依兰 3.5kg*2,139,1,https://img30.360buyimg.com/n1//jfs/t1/47028/28/1750/572267/5cf764adE30e8fa01/28a26cb58804ee2b.png,衣物清洁,纸品家清
威露士 有氧倍净洗衣液 清露水香 2.68kg,39.9,6,https://img30.360buyimg.com/n1//jfs/t1/66517/40/4832/92291/5d2fc874E30a86167/6fe1ad37c3ea9ce4.jpg,衣物清洁,纸品家清
白猫 冷水速洁无磷洗衣粉 4kg 每人每天每单限购10袋,38.8,1,https://img30.360buyimg.com/n1//jfs/t1/63716/29/1200/150834/5cf764b7E71310b86/dc65530108a17564.jpg,衣物清洁,纸品家清
蓝月亮 机洗至尊洗衣液 660g+600g*2+500g,139,2,https://img30.360buyimg.com/n1//jfs/t1/48665/1/9900/189979/5d70ce38E962a53f1/3645e6a318724eb2.jpg,衣物清洁,纸品家清
碧浪 长效抑菌洗衣液 3kg,39.8,10,https://img30.360buyimg.com/n1//jfs/t1/83064/19/11672/73570/5d9175d9Ea4531959/0746cf280f270c52.jpg,衣物清洁,纸品家清
花王 洁霸深层去渍洗衣粉 3.5kg,49.8,1,https://img30.360buyimg.com/n1//jfs/t1/82301/32/8560/171091/5d67d285E8240b385/0de495989dc43c5b.jpg,衣物清洁,纸品家清
滴露 消毒液 1.2L*2,142.9,1,https://img30.360buyimg.com/n1//jfs/t1/52857/13/9939/139809/5d710e91Efa012453/c5e9c935bfa03e2c.jpg,衣物清洁,纸品家清
立白 椰子油皂液 2.5kg*2,88.5,1,https://img30.360buyimg.com/n1//jfs/t1/57976/27/7896/76780/5d5a41a2E8ae3d485/0b2e24d71e6c4711.jpg,衣物清洁,纸品家清
立白 洗衣液 5.2kg（超洁薰衣香3.6kg+全效馨香1.6kg）,72,1,https://img30.360buyimg.com/n1//jfs/t1/59208/29/12217/76250/5d9175d4Edf453312/dab99bad6ce81243.jpg,衣物清洁,纸品家清
立白 超洁薰衣香洗衣液双瓶特惠装 2.6kg*2瓶（新旧包装随机发货）,70.9,2,https://img30.360buyimg.com/n1//jfs/t1/42565/35/12576/124256/5d5dfc48Ea4346869/ee7a29c25bcffc97.jpg,衣物清洁,纸品家清
OMO/奥妙 超效清新柠檬洗衣皂 226g*2 超值装,7.8,7,https://img30.360buyimg.com/n1//jfs/t1/22675/27/3836/149801/5c2c2b51E5738de3c/eb3cc9a110c556cb.jpg,衣物清洁,纸品家清
奥妙（OMO） 全自动含金纺怡神薰衣草无磷洗衣粉 3kg,33.5,2,https://img30.360buyimg.com/n1//jfs/t1/48875/34/5266/153807/5d2f214dE91a6ce6c/d01a2dde7fc0de8a.jpg,衣物清洁,纸品家清
超能 天然皂粉 1.6kg,22.6,1,https://img30.360buyimg.com/n1//jfs/t1/62317/40/1081/96041/5cf5240fE95650103/5bee6190129953e3.jpg,衣物清洁,纸品家清
蓝月亮 蓝色月光白色衣物色渍净 600g/瓶,12.8,5,https://img30.360buyimg.com/n1//jfs/t25270/358/2313900854/282155/2575bf1d/5bc7f213N4beca467.png,衣物清洁,纸品家清
超能 柠檬草清新祛味透明皂 260g*2块/组,10.5,1,https://img30.360buyimg.com/n1//jfs/t1/41775/38/16207/282956/5d8c8bf0Ed69b27d2/e63aee82dca10dde.jpg,衣物清洁,纸品家清
立白 全效馨香洗衣液（百花馨香） 2kg,29,2,https://img30.360buyimg.com/n1//jfs/t1/57254/29/7492/54341/5d510796Efad46004/cfaef525ce3f1eb2.jpg,衣物清洁,纸品家清
蓝月亮 衣领净套装 （500g+喷雾装补充液500g）,23.9,1,https://img30.360buyimg.com/n1//jfs/t1/40608/10/9446/113873/5d2f1777Ef51507a8/c78a7c0abfe00d91.jpg,衣物清洁,纸品家清
好爸爸 天然亲肤洗衣露 清盈花香 950g,29.8,1,https://img30.360buyimg.com/n1//jfs/t1/34303/23/15028/50806/5d2f1776E507061f7/80eceb939d2202ea.jpg,衣物清洁,纸品家清
立白 天然皂液 金盏柔兰 1.8kg,23.8,14,https://img30.360buyimg.com/n1//jfs/t1/67574/14/7383/52106/5d5a42c0Ebc65e355/3b5fb1d68b0b5fce.jpg,衣物清洁,纸品家清
立白 天然酵素皂液 水语莲香 1.5kg,48.5,0,https://img30.360buyimg.com/n1//jfs/t1/52758/26/8087/46102/5d5a42c0E2e2fb2b3/e3355676454eaae8.jpg,衣物清洁,纸品家清
蓝月亮 手洗专用洗衣液 薰衣草香 1kg,19.8,7,https://img30.360buyimg.com/n1//jfs/t1/58560/16/6402/104378/5d42863cE925a3ccd/8a79a3678ba5dd83.jpg,衣物清洁,纸品家清
蓝月亮 亮白增艳深层洁净护理洗衣液 自然清香 1kg,15.9,11,https://img30.360buyimg.com/n1//jfs/t1/59863/18/11745/105526/5d9175caE5d44af9a/fe9760c92fdf0473.jpg,衣物清洁,纸品家清
OMO/奥妙 除菌除螨桉树艾草洗衣液 2kg,20.8,48,https://img30.360buyimg.com/n1//jfs/t1/76287/28/1103/171919/5cf52449E008ff9b6/bdcd056544160d2b.jpg,衣物清洁,纸品家清
奥妙 衣物除菌液 柠檬香型 1.8kg*2,56.8,0,https://img30.360buyimg.com/n1//jfs/t1/83757/26/8635/138822/5d68d6f7E65e05126/d85c44c11fb345b2.jpg,衣物清洁,纸品家清
天然香氛洗衣液 柔亮护色（日本樱花香+玫瑰精油） 3kg,89.9,0,https://img30.360buyimg.com/n1//jfs/t1/72664/35/11732/66856/5d9175e3Ef184626d/72d64533d19dae5b.jpg,衣物清洁,纸品家清
蓝月亮 薰衣草香亮白增艳深层洁净护理洗衣液 2kg,34.6,0,https://img30.360buyimg.com/n1//jfs/t1/29726/18/4204/95989/5c2f3209E49d1090f/c038d7865d2b7105.jpg,衣物清洁,纸品家清
蓝月亮 清新柠檬花香彩色衣物色渍净 1.2kg,23.8,0,https://img30.360buyimg.com/n1//jfs/t1/3627/36/13024/281716/5bd69bf2Edb8a6b42/e20ee24dd329a419.png,衣物清洁,纸品家清
商品名称,价格(单位:元),月销量,图片,二级类目,一级类目
白猫 高效去油洗洁精 2kg 每人每天每单限购10瓶,12.8,64,https://img30.360buyimg.com/n1//jfs/t1/39389/8/8698/109342/5d005590Ea208fe97/12ad27fb12136ed1.jpg,厨卫清洁,纸品家清
威猛先生 厨卫超值装 深层净力洁厕啫哩（500g+100g）*2+厨房重油污净500g,19.8,32,https://img30.360buyimg.com/n1//jfs/t1/70280/1/9308/205245/5d70ce38Eb6fd3435/59f1d79eee85086b.jpg,厨卫清洁,纸品家清
白猫 淘米水洗洁精 1.7kg,16.5,69,https://img30.360buyimg.com/n1//jfs/t1/62457/39/9247/53015/5d70b6a3E1257a2f3/5be316ae6242b97e.jpg,厨卫清洁,纸品家清
奥妙（OMO） 自然工坊果蔬餐具净洗洁精 绿茶薄荷香型 1.1kg*2,24.9,22,https://img30.360buyimg.com/n1//jfs/t1/66297/9/11552/107676/5d9175dcE1ca81d29/3b90239d8aa81b22.jpg,厨卫清洁,纸品家清
立白 新金桔洗洁精 1.29kg,9.8,190,https://img30.360buyimg.com/n1//jfs/t1/61541/35/5132/92662/5d359765Eb9d36991/8dd179477f63f8d1.jpg,厨卫清洁,纸品家清
威猛先生 84消毒液 700g,8.5,69,https://img30.360buyimg.com/n1//jfs/t1/84262/16/1165/80154/5cf764c8E6d176bc1/bbed7f9193aca63e.jpg,厨卫清洁,纸品家清
立白 青柠洗洁精 1kg,14.8,37,https://img30.360buyimg.com/n1//jfs/t1/41887/19/12709/73251/5d5dfc75E85f01a5b/3c38cebb813ed495.jpg,厨卫清洁,纸品家清
超威 强效洁厕精 500g*2,8.8,45,https://img30.360buyimg.com/n1//jfs/t1/53004/40/8999/109802/5d67d270Ee6a86dda/2c6e474a63840c77.jpg,厨卫清洁,纸品家清
立白 青柠洗洁精双瓶特惠装 1kg*2,22.8,22,https://img30.360buyimg.com/n1//jfs/t1/34146/28/10963/157851/5cf764b3E3a5d0cda/3d76a1555a9d44d7.jpg,厨卫清洁,纸品家清
威猛先生 厨卫超值装 深层净力洁厕啫喱500g+100g；厨房重油污净500g*2,26.8,15,https://img30.360buyimg.com/n1//jfs/t1/77548/3/9359/205120/5d70ce3fE62dcc3c0/310492c454a13c5c.jpg,厨卫清洁,纸品家清
白猫 经典配方洗洁精 1.5kg,9.8,11,https://img30.360buyimg.com/n1//jfs/t25693/136/2637790621/90987/bbce7349/5bebe677N88d78c42.jpg,厨卫清洁,纸品家清
惠宜 柠檬护手洗洁精 2kg,12.8,14,https://img30.360buyimg.com/n1//jfs/t1/75287/38/1166/93042/5cf76520E372e1928/9ef766f2096a84b8.jpg,厨卫清洁,纸品家清
庄臣 清新柠檬空气清新喷雾 320ml,14.9,13,https://img30.360buyimg.com/n1//jfs/t1/59358/10/1206/58241/5cf764deEe3295b94/d1517bd30da6c8b7.jpg,厨卫清洁,纸品家清
蓝月亮 漂白水 1.2kg,17.8,14,https://img30.360buyimg.com/n1//jfs/t1/41435/36/9264/70706/5d2f1776Ea268cda3/5ff92e478f66a08f.jpg,厨卫清洁,纸品家清
妈妈壹选 餐具净 天然橙花油 1kg*2,19.8,7,https://img30.360buyimg.com/n1//jfs/t1/71598/38/8752/160388/5d68f517E84a2f336/865fb83c56599a17.jpg,厨卫清洁,纸品家清
立白 果醋洗洁精 1kg,19.8,4,https://img30.360buyimg.com/n1//jfs/t1/83738/26/9256/47519/5d70b6a5Ee14d2e82/00ad800c8a1fad0f.jpg,厨卫清洁,纸品家清
威猛先生 厨房重油污净（清爽柠檬） 特惠装 500g+420g*2,24.8,1,https://img30.360buyimg.com/n1//jfs/t1/49507/36/7904/140689/5d564fe9Edc8f4c94/e153fdc3c045c53c.jpg,厨卫清洁,纸品家清
立白 清新柠檬洗洁精  1.5kg/瓶 每人每天每单限购10瓶,12.8,1,https://img30.360buyimg.com/n1//jfs/t1/53758/14/5281/116176/5d2f1786Ee84aa726/df4f8f615a1e4968.jpg,厨卫清洁,纸品家清
立白 生姜洗洁精 2.5kg,25,1,https://img30.360buyimg.com/n1//jfs/t1/62250/8/7570/98946/5d5a5d8aEb1b9b781/216d82e0ec1f3d01.jpg,厨卫清洁,纸品家清
好爸爸 亲肤浓缩餐具净 1kg,29.8,1,https://img30.360buyimg.com/n1//jfs/t1/47005/13/8417/78144/5d5e6249E883ea95b/f200ae3b86a46256.jpg,厨卫清洁,纸品家清
妙洁 增厚保鲜袋 实惠装 特大号40+大号60+中号80只 (新旧包装随机发货）,12.9,7,https://img30.360buyimg.com/n1//jfs/t1/69401/19/11646/97658/5d9175daE73cee4e5/b80014a59e0d48da.jpg,厨卫清洁,纸品家清
阳江十八子 不锈钢切片刀 8308,65,1,https://img30.360buyimg.com/n1//jfs/t1/60647/25/7910/73750/5d5f82faE08dfc73c/07cbefc748e7d0a6.jpg,厨卫清洁,纸品家清
苏泊尔 小红圈精致不锈钢奶锅 1.6L,79,2,https://img30.360buyimg.com/n1//jfs/t26794/192/1762302939/44532/dc2d4960/5bebe808Ndb6d4266.jpg,厨卫清洁,纸品家清
妈妈壹选 绿劲餐具净 2kg,21.8,10,https://img30.360buyimg.com/n1//jfs/t1/36839/33/10481/122863/5cf764a9E94cb7b8b/a765d9d250447225.jpg,厨卫清洁,纸品家清
惠宜 固体芳香剂 100g*3,8.8,3,https://img30.360buyimg.com/n1//jfs/t1/62573/35/7767/63270/5d5bc685E5faa9deb/066bbe1a00ebcbe2.jpg,厨卫清洁,纸品家清
天竹 竹砧板 小号 31cm*19cm*1.5cm,9.8,0,https://img30.360buyimg.com/n1//jfs/t1/46208/24/13235/126530/5da143f6E4133cf72/b38d1c03db5ae050.jpg,厨卫清洁,纸品家清
威王 厨卫双重洁净组合装 除重垢洁厕净500g*2+油烟机重油污净500g,19.8,0,https://img30.360buyimg.com/n1//jfs/t1/58495/17/9505/208440/5d6f9e8cE9be3f022/87af531d8588cc54.jpg,厨卫清洁,纸品家清
苏泊尔 芯铁真不锈炒锅 32cm CC32AA3,499,0,https://img30.360buyimg.com/n1//jfs/t1/68281/33/8249/34400/5d637f58E4345985e/57407cbde7234f9d.jpg,厨卫清洁,纸品家清
苏泊尔 妙彩系列Q煎盘 18cm,49,0,https://img30.360buyimg.com/n1//jfs/t28951/261/567439486/58558/9b782c37/5bf689e4Nbf020451.jpg,厨卫清洁,纸品家清
苏泊尔 炫彩不粘煎锅 PJ28H5 28cm,109,0,https://img30.360buyimg.com/n1//jfs/t1/20048/9/6243/39683/5c4be88aEa6e27841/f37246056c44fe0a.jpg,厨卫清洁,纸品家清
商品名称,价格(单位:元),月销量,图片,二级类目,一级类目
斑布 布质原生竹纸BASE系列卫生抽纸  135mm*200mm*300张（100抽*3层,16.5,31,https://img30.360buyimg.com/n1//jfs/t1/47087/29/965/102993/5ceb9f1aE8a6838a3/0dd676af953c49c5.jpg,家庭清洁,纸品家清
威猛先生 深层净力洁厕啫哩 柠檬草香 （500g+100g）*2,16.9,25,https://img30.360buyimg.com/n1//jfs/t1/50044/1/9630/190667/5d70ce38E737d95b5/06c27e163fc504ef.jpg,家庭清洁,纸品家清
Dettol/滴露 消毒液 1.2L,59.8,10,https://img30.360buyimg.com/n1//jfs/t1/46413/15/3958/92585/5d19e795E227d6e4f/c7213fdff50e385c.jpg,家庭清洁,纸品家清
威王/Vewin 洗衣机槽清洁剂 375g(125g*3袋),15.8,12,https://img30.360buyimg.com/n1//jfs/t1/65853/11/7772/150111/5d5e6244Ec33b4a6d/94e286f24ad17c76.jpg,家庭清洁,纸品家清
威王 洁厕宝（柠檬清香） 50g*5,18.8,11,https://img30.360buyimg.com/n1//jfs/t1/62887/1/8021/240685/5d5dfc44E64dc4d1e/34eddee3e97d6d88.jpg,家庭清洁,纸品家清
蓝月亮 茶清天然绿茶洗洁精 1kg*2,31.8,2,https://img30.360buyimg.com/n1//jfs/t1/79651/13/11723/117823/5d9175e2E31074957/3addde6e73a2dced.jpg,家庭清洁,纸品家清
仙迪 无捻彩格绣花浴巾 A-2297 650*1300mm,39.9,1,https://img30.360buyimg.com/n1//jfs/t1/75865/22/7966/110165/5d5f82d2E2e523817/0443ba68411778a5.jpg,家庭清洁,纸品家清
美丽雅 双面绒加厚多用巾 35*35cm（单张） 3张/卷 颜色随机发送,19.8,1,https://img30.360buyimg.com/n1//jfs/t1/82501/9/5539/84373/5d564f4eE6fb1cec3/1bebc6138ef587df.jpg,家庭清洁,纸品家清
斑布 布感原生竹纸 1.8kg/提 110mm*110mm/节*12卷（3层）,35.8,1,https://img30.360buyimg.com/n1//jfs/t1/58942/26/964/63675/5ceb9f22Eb0d832ae/b2c3158e206d7a7e.jpg,家庭清洁,纸品家清
花仙子/Farcent 吊挂式除湿袋 薰衣草 230g*2入,19.8,6,https://img30.360buyimg.com/n1//jfs/t1/30962/1/6817/127064/5c91b2f3Ef4ac34cf/a98b8d001b6ba24b.jpg,家庭清洁,纸品家清
惠宜 竹纤维本色面巾纸 8包装 135mm*200mm*100抽/包*8包,18.8,1,https://img30.360buyimg.com/n1//jfs/t1/40077/30/14772/120451/5d5dfc74E39899b0f/ec98524aa46939f6.jpg,家庭清洁,纸品家清
惠宜 竹纤维有芯本色卷纸 102*110mm/节*125g/卷*12卷,20.8,2,https://img30.360buyimg.com/n1//jfs/t1/49621/7/8414/69053/5d5e6245E39ce9b6e/b40249970278a806.jpg,家庭清洁,纸品家清
洁丽雅 花线英伦风面巾灰色 6729 720*340mm,19.9,1,https://img30.360buyimg.com/n1//jfs/t1/55716/21/2856/171132/5d0b59a8Efe539dc2/2439f3ed0a49fa7f.jpg,家庭清洁,纸品家清
滴露 樱桃芬芳泡沫抑菌洗手液 250ml,23.9,1,https://img30.360buyimg.com/n1//jfs/t1/84128/8/6021/73575/5d42b02aE35dc5d81/f421a022716bc558.jpg,家庭清洁,纸品家清
滴露（Dettol） 滋润倍护健康抑菌洗手液 500g,19.9,2,https://img30.360buyimg.com/n1//jfs/t1/72723/4/6362/72881/5d467614E6339350a/b62dcc703624594e.jpg,家庭清洁,纸品家清
蓝月亮 Q厕宝 自动冲洗洁厕剂 松木香味 50g*4*2,26.8,10,https://img30.360buyimg.com/n1//jfs/t1/58387/25/5123/288271/5d2f1789E07e69f4f/d8489cdb60bc1bf5.jpg,家庭清洁,纸品家清
滴露消毒液250ml/瓶,24.8,0,https://img30.360buyimg.com/n1//jfs/t24721/318/2119821482/365029/e461a4b5/5bc4385cNc3251d47.png,家庭清洁,纸品家清
商品名称,价格(单位:元),月销量,图片,二级类目,一级类目
妙洁 神奇洗碗布 30cm*30cm 5片装,15.8,33,https://img30.360buyimg.com/n1//jfs/t1/64949/24/11829/107073/5d9175d4Ef754c807/430fd79481151924.jpg,清洁工具,纸品家清
Maryya/美丽雅 V型胶棉地拖 一支装（赠胶棉头1个） HC013049,39.8,22,https://img30.360buyimg.com/n1//jfs/t1/48362/16/1689/64559/5cf764a9E10219fc8/b603dc6f617ab030.jpg,清洁工具,纸品家清
妙洁 海绵百洁布 11*7cm*8片,9.8,21,https://img30.360buyimg.com/n1//jfs/t1/40873/5/9420/87326/5d2f1776E47703a2e/b711e867388f4ceb.jpg,清洁工具,纸品家清
净密码 滚水胶棉拖把 1支,19.9,15,https://img30.360buyimg.com/n1//jfs/t1/76561/14/1161/24473/5cf76526Ef8b39de8/4bf2c1a7e8f4397c.jpg,清洁工具,纸品家清
惠宜 清洁抹布 5层 28*28cm 10片,9.8,16,https://img30.360buyimg.com/n1//jfs/t1/37517/37/10879/96564/5cf764efE13691f05/a9e989162acecc88.jpg,清洁工具,纸品家清
榄菊 野菊花不伤手洗洁精 2kg,13.8,8,https://img30.360buyimg.com/n1//jfs/t1/72757/28/8745/88257/5d68d6f8E0d1400f0/1b471835634456eb.jpg,清洁工具,纸品家清
妙洁 悠白地拖 MOJEA-A,155,1,https://img30.360buyimg.com/n1//jfs/t1/76367/11/9309/18000/5d70b6a4E569c3680/6e60eec52200d4a3.jpg,清洁工具,纸品家清
妙洁 胶棉拖把送替换装 MOJ*MOJT-A,45,1,https://img30.360buyimg.com/n1//jfs/t1/58220/19/12094/47028/5d9175cdEbc2eabab/a75ed3fb7bffdf73.jpg,清洁工具,纸品家清
妙洁 耐用扫把簸箕组合 1组,45,5,https://img30.360buyimg.com/n1//jfs/t1/67141/38/11694/41016/5d9175c4E3f825c9a/1866c3298bc632b7.jpg,清洁工具,纸品家清
妙洁 金属钢丝球 6只装 20g/个,8.8,21,https://img30.360buyimg.com/n1//jfs/t1/41188/13/13983/110144/5d70ce38E0ac9cd33/4820e69f4de14a92.jpg,清洁工具,纸品家清
Great Value/惠宜 除湿盒六连装 200g*6,19.8,8,https://img30.360buyimg.com/n1//jfs/t1/53476/40/1731/168873/5cf764fdE5721102f/a62bfdb963a25185.jpg,清洁工具,纸品家清
商品名称,价格(单位:元),月销量,图片,二级类目,一级类目
妙洁 纸杯 100只,14.8,41,https://img30.360buyimg.com/n1//jfs/t1/73738/25/11629/92667/5d9175dbE7dd864ca/8c47f7bc5d1f253f.jpg,一次性用品,纸品家清
惠宜 平口型垃圾袋 中号 宽45cm*长50cm*30只*4卷 黑色,8.8,26,https://img30.360buyimg.com/n1//jfs/t1/60542/19/9774/127937/5d771552E087a0a35/461aefc259e7f400.jpg,一次性用品,纸品家清
妙洁 食品用PE保鲜膜（25cm*30m*+30cm*60m）,14.8,17,https://img30.360buyimg.com/n1//jfs/t1/54829/4/12033/84140/5d9175dbE034c710c/c73b6bb38f3730e8.jpg,一次性用品,纸品家清
妙洁 厚实平底垃圾袋中号 30只*3,13.5,1,https://img30.360buyimg.com/n1//jfs/t1/49601/38/10267/134612/5d771552E858db731/870fd1dc2c858c5c.jpg,一次性用品,纸品家清
