商品名称,价格(单位:元),月销量,图片,二级类目,一级类目
伊利 新西兰进口 全脂奶粉 1kg,69.9,11,https://img30.360buyimg.com/n1//jfs/t1/66791/6/10676/45648/5d8334a3E4e84939a/d963df42e0029cdd.jpg,冲调饮品,水饮冲调
香飘飘 奶茶（调味茶固体饮料） 64g*3杯,15,13,https://img30.360buyimg.com/n1//jfs/t1/75873/34/6847/103222/5d50bfd7Ed2a88990/4cd8829d8048436e.jpg,冲调饮品,水饮冲调
德运（Devondale） 澳大利亚进口  脱脂奶粉 1kg,69.9,17,https://img30.360buyimg.com/n1//jfs/t1/54233/15/9939/116306/5d710765E1e31a3e9/cbb39ae5c8494fa6.jpg,冲调饮品,水饮冲调
雀巢 怡养健心中老年奶粉调制乳粉 800g,101.2,11,https://img30.360buyimg.com/n1//jfs/t1/81729/33/9843/128319/5d773f73E4484a0f4/d87160cc6b1c9d53.jpg,冲调饮品,水饮冲调
花泉KKOH SHAEM 韩国进口 蜂蜜柚子茶 1kg,39.8,16,https://img30.360buyimg.com/n1//jfs/t1/60538/11/9202/149414/5d6f7a02E736b2083/f756a5804535b6d6.jpg,冲调饮品,水饮冲调
Nestle/雀巢 中小学生奶粉 400g,39.9,15,https://img30.360buyimg.com/n1//jfs/t1/49265/15/8351/162226/5d5cf200E45cc8a70/157c1a720d84a350.jpg,冲调饮品,水饮冲调
雀巢 1+2奶香即溶咖啡饮品 450g(30条*15g),36.1,12,https://img30.360buyimg.com/n1//jfs/t1/38409/34/14705/135791/5d5cf374E11aad6ca/f113fecbaa4baa54.jpg,冲调饮品,水饮冲调
雀巢 怡养中老年奶粉调制乳粉 850g,81.8,15,https://img30.360buyimg.com/n1//jfs/t1/71603/31/7892/116662/5d5cf1fdE8d42e871/35d3daa01d3b5d2b.jpg,冲调饮品,水饮冲调
Nestle/雀巢 1+2 特浓即溶咖啡饮品 91g,10.8,12,https://img30.360buyimg.com/n1//jfs/t1/56568/11/8353/121236/5d5cf374E84be9e06/f301b7848a228021.jpg,冲调饮品,水饮冲调
江中猴姑 早餐米稀（米糊） 525g（15小包）,88,11,https://img30.360buyimg.com/n1//jfs/t1/41931/33/12472/115877/5d5b9359Ed4951b57/50ea362588319558.jpg,冲调饮品,水饮冲调
伊利 新西兰进口 脱脂奶粉 1kg,79,6,https://img30.360buyimg.com/n1//jfs/t1/46155/22/7541/108560/5d536461E09d72391/e968edc75fd93111.jpg,冲调饮品,水饮冲调
雀巢咖啡（Nescafe） 特调果萃系列 椰香凤梨风味即溶咖啡饮品 120g,11.9,3,https://img30.360buyimg.com/n1//jfs/t1/42948/33/12594/150104/5d5e097eE229cb94b/3b1cc32f6c98c5b4.jpg,冲调饮品,水饮冲调
雀巢咖啡（Nescafe） 特调果萃系列 沁风桃桃风味即溶咖啡饮品 120g,11.9,5,https://img30.360buyimg.com/n1//jfs/t1/46554/36/8378/137092/5d5cf325Ed692aab8/2c9598f971ebc6f0.jpg,冲调饮品,水饮冲调
爱氏晨曦（arla） 丹麦进口 全脂调制乳粉 400g,35,4,https://img30.360buyimg.com/n1//jfs/t1/63008/21/7751/92664/5d5b9aafE3a47b907/91bef3eff2c0337f.jpg,冲调饮品,水饮冲调
西麦 原味牛奶燕麦片 560g,26.8,3,https://img30.360buyimg.com/n1//jfs/t1/54250/38/7267/209224/5d4d4531E3499bbdc/c8da15453af766a8.jpg,冲调饮品,水饮冲调
雀巢 健心中老年奶粉 400g,49.8,2,https://img30.360buyimg.com/n1//jfs/t1/70347/39/7910/188442/5d5cf201E53b3db01/02af5c3762f1bf03.jpg,冲调饮品,水饮冲调
雀巢 优麦牛奶燕麦片 500g（20*25g）,29.8,4,https://img30.360buyimg.com/n1//jfs/t1/69310/22/7870/121080/5d5cf26aEda209f4e/15d496ed43633f15.jpg,冲调饮品,水饮冲调
雀巢 优麦牛奶燕麦片 高钙配方 600g（20*30g）,29.6,5,https://img30.360buyimg.com/n1//jfs/t1/63360/40/7750/117672/5d5cf267Ef376a9fe/02d36ef46f91c088.jpg,冲调饮品,水饮冲调
雀巢 瑞士进口 至臻原味速溶咖啡 50g,39.8,8,https://img30.360buyimg.com/n1//jfs/t1/69184/18/7821/139296/5d5cf378E74ec0e85/8e95914c92a23591.jpg,冲调饮品,水饮冲调
周氏 黑豆芝麻燕麦 280g（9小袋）,29.8,2,https://img30.360buyimg.com/n1//jfs/t1/81107/35/5200/91070/5d355b0dE576145b4/46cf0e64a73769db.jpg,冲调饮品,水饮冲调
桂格 即食燕麦片 经典原味 490g（35g*14）,13.8,1,https://img30.360buyimg.com/n1//jfs/t30331/96/1499215769/253322/770ecbcb/5ce284f9N54c294c4.jpg,冲调饮品,水饮冲调
雀巢 怡跃高钙营养奶粉（调制乳粉） 400g（16*25g）,41.4,1,https://img30.360buyimg.com/n1//jfs/t1/47987/21/8359/142745/5d5cf26aE20a6d765/b801b2d5d1d00700.jpg,冲调饮品,水饮冲调
周氏 谷物之养五谷八珍燕麦 540g(18袋),46.8,1,https://img30.360buyimg.com/n1//jfs/t1/45477/15/1603/119470/5cf4e322E71d5264e/051e54673b7ec955.jpg,冲调饮品,水饮冲调
惠宜 经典原味即食燕麦片 1.5kg,16.5,3,https://img30.360buyimg.com/n1//jfs/t1/48296/23/1311/137432/5cf0a8b0Ef69dc018/3fdfb8960d0d215a.jpg,冲调饮品,水饮冲调
麦斯威尔 特浓速溶咖啡 30条（390克/盒）,29.9,4,https://img30.360buyimg.com/n1//jfs/t1/80662/26/8023/164235/5d5cf115E41f8c92e/c8fad307fa51dbe4.jpg,冲调饮品,水饮冲调
伊利 中老年多维高钙奶粉 400g （新老包装随机发货）,45,1,https://img30.360buyimg.com/n1//jfs/t1/44805/29/7592/154589/5d536448E22272d76/331467d104767aee.jpg,冲调饮品,水饮冲调
惠宜 意大利进口 巧克力谷物球（冲调谷物制品） 175g,9.9,1,https://img30.360buyimg.com/n1//jfs/t1/73632/28/9262/203976/5d710795E65726730/9f6191ffdd946cad.jpg,冲调饮品,水饮冲调
雀巢（Nespresso） 丝滑拿铁即溶咖啡饮品 400g（20条*20g）,39.9,6,https://img30.360buyimg.com/n1//jfs/t1/41654/36/7161/126735/5d0af235E84ec00da/f450d2ff15aafe29.jpg,冲调饮品,水饮冲调
Nestle/雀巢 醇品100%纯咖啡 200g,74.4,4,https://img30.360buyimg.com/n1//jfs/t1/81288/10/7819/105443/5d5cf375E1e30db80/9eaf8b0f228a4309.jpg,冲调饮品,水饮冲调
桂格 经典原味快煮燕麦片 700g,16.8,1,https://img30.360buyimg.com/n1//jfs/t1/26894/25/3206/115266/5c24a683E957c808a/53263fbb312272cc.jpg,冲调饮品,水饮冲调
Quaker/桂格 牛奶高钙 醇香燕麦片 540g,27.5,3,https://img30.360buyimg.com/n1//jfs/t1/35827/36/12096/154964/5cffab84Ef452b0d2/7409a27796dea9ea.jpg,冲调饮品,水饮冲调
Quaker/桂格 即食燕麦片（经典原味） 1kg,20.5,1,https://img30.360buyimg.com/n1//jfs/t1/26887/18/3183/128282/5c24a649E35b17aea/05170dbbfc0cc289.jpg,冲调饮品,水饮冲调
Quaker/桂格 经典原味快煮燕麦片 1000g,21.5,1,https://img30.360buyimg.com/n1//jfs/t1/7066/33/10752/129958/5c24a65aE465172c2/d5c73da0549e7643.jpg,冲调饮品,水饮冲调
智仁 黑蜂雪蜜 800g,75,2,https://img30.360buyimg.com/n1//jfs/t1/44754/39/2145/150497/5cffab60E5f3c11a6/9931c9b290a5ea5c.jpg,冲调饮品,水饮冲调
雀巢 怡运全家营养奶粉（调制乳粉） 300g,17.8,11,https://img30.360buyimg.com/n1//jfs/t1/60636/3/7826/157015/5d5cf200E7d6ce102/002428178bb48ddb.jpg,冲调饮品,水饮冲调
益昌 马来西亚进口 三合一即溶咖啡 固体饮料 600g（20g*30）,29.8,6,https://img30.360buyimg.com/n1//jfs/t29644/306/443993364/156596/ea2d6d53/5bf3791aNba83f7bf.jpg,冲调饮品,水饮冲调
智仁 健康大礼盒 核桃粉+黑芝麻糊+燕麦片 1.05kg(350g*3),79.8,4,https://img30.360buyimg.com/n1//jfs/t1/62194/29/1688/232439/5cffab1eE604d5052/4d66edb59f04d9ff.jpg,冲调饮品,水饮冲调
伊利 中老年奶粉调制乳粉 1.6kg(800g*2),118,8,https://img30.360buyimg.com/n1//jfs/t1/81150/13/7655/123923/5d5b9aa2Ee7963dbb/d9108da55a2e98c3.jpg,冲调饮品,水饮冲调
桂格 即食燕麦片 经典原味 1.478kg,26.1,1,https://img30.360buyimg.com/n1//jfs/t1/16527/40/3204/162435/5c24a644Ed23754fa/ddd9f79cbd7146c6.jpg,冲调饮品,水饮冲调
Nestle/雀巢 1+2原味即溶咖啡饮品 105g,10.8,6,https://img30.360buyimg.com/n1//jfs/t1/73322/1/7912/179310/5d5cf375E52928600/80e2c2e2f3949e27.jpg,冲调饮品,水饮冲调
养蜂农 蜂蜜 900g,29.8,5,https://img30.360buyimg.com/n1//jfs/t1/33253/22/13939/90556/5d07394eE2598e712/8e18cce48b9c86b3.jpg,冲调饮品,水饮冲调
立顿 黄牌精选红茶 S100 200g,46.9,5,https://img30.360buyimg.com/n1//jfs/t1/40394/30/11624/193370/5d2f21e5Ec8e2c111/845b5f0188c15d5d.jpg,冲调饮品,水饮冲调
荷兰乳牛 中老年配方奶粉 400g,34.8,2,https://img30.360buyimg.com/n1//jfs/t22489/86/2105538645/144995/d0a18e8d/5b738e1eN2c57f307.jpg,冲调饮品,水饮冲调
Quaker/桂格 经典原味即食燕麦片 700g,16.8,1,https://img30.360buyimg.com/n1//jfs/t1/57876/15/2168/113810/5cffaae2E1cbd3bf8/f84cc0ddef5087aa.jpg,冲调饮品,水饮冲调
雀巢 怡养中老年奶粉（调制乳粉） 700g（28*25g）,59.9,7,https://img30.360buyimg.com/n1//jfs/t1/84525/40/8189/142809/5d5aa762E97249ae3/7d34d5061a00f6b9.jpg,冲调饮品,水饮冲调
桂格 枸杞高铁低糖滋养燕麦片 480g（40g*12）,21.8,1,https://img30.360buyimg.com/n1//jfs/t1/67466/30/5623/158018/5d3c6408E335b63c9/54d19b596a736732.jpg,冲调饮品,水饮冲调
桂格 麦果脆 抹茶红豆麦片 380g,28.8,0,https://img30.360buyimg.com/n1//jfs/t1/81456/13/7751/186155/5d5b9357E9a9fc400/664f0a03a42898f9.jpg,冲调饮品,水饮冲调
惠宜 百花蜂蜜 1kg(新旧包装，随机发货）,22.8,18,https://img30.360buyimg.com/n1//jfs/t28654/354/1533099194/100220/a23d7b61/5ce284d3N6346e6d1.jpg,冲调饮品,水饮冲调
麦斯威尔 特浓速溶咖啡 52+8条（780克/盒）,49.8,9,https://img30.360buyimg.com/n1//jfs/t1/66976/17/7712/128052/5d5cf112Ecc084d67/841c44f267bf53e1.jpg,冲调饮品,水饮冲调
西麦 即食燕麦片 700g（35g*20）,18.9,27,https://img30.360buyimg.com/n1//jfs/t1/59998/39/6758/172314/5d4d4531E00f58eed/dd36971e581d785f.jpg,冲调饮品,水饮冲调
周氏 纯藕粉 600g(20袋),32.5,2,https://img30.360buyimg.com/n1//jfs/t1/60727/31/1081/163890/5cf4e31cEc3dc5160/213f2e6b64dbc539.jpg,冲调饮品,水饮冲调
麦斯威尔（Maxwell） 原味速溶咖啡 7条（91克/盒）,8.8,10,https://img30.360buyimg.com/n1//jfs/t1/41121/26/6383/184792/5cffaba8E2b160fcf/3ad36739d40ae534.jpg,冲调饮品,水饮冲调
麦斯威尔 奶香速溶咖啡 7条（91克/盒）,8.8,17,https://img30.360buyimg.com/n1//jfs/t1/63369/9/5275/166615/5d3684f8Eae6410ab/3ce3c7de22bac270.jpg,冲调饮品,水饮冲调
麦斯威尔 特浓速溶咖啡 7条（91克/盒）,8.8,19,https://img30.360buyimg.com/n1//jfs/t1/66603/30/1685/166674/5cffab96Edf34567e/a989a400b162ace3.jpg,冲调饮品,水饮冲调
雀巢 怡养中老年奶粉 400g(16*25g),43.5,21,https://img30.360buyimg.com/n1//jfs/t1/61158/29/7943/140434/5d5cf1feEba43766b/475e44be0bfa123d.jpg,冲调饮品,水饮冲调
南方 黑芝麻糊 360g,14.8,18,https://img30.360buyimg.com/n1//jfs/t1/61658/36/7719/258657/5d5b934aEe7351ce0/2b6dd64ad92689d6.jpg,冲调饮品,水饮冲调
立顿 绿茶茶包 50g（25包）,11.9,7,https://img30.360buyimg.com/n1//jfs/t1/69181/14/4667/80195/5d2f21adE73bc5383/14c3a5f11daa6138.jpg,冲调饮品,水饮冲调
荷兰乳牛 中老年脱脂高钙益生菌奶粉 400g（16*25g）,32.8,0,https://img30.360buyimg.com/n1//jfs/t1/77640/12/11137/141905/5d898f44Ecf7274ea/b67a177a406a4ccf.jpg,冲调饮品,水饮冲调
麦斯威尔 中国台湾 手冲滤挂式研磨咖啡（曼特宁风味） 50g（10g*5包）,34.9,0,https://img30.360buyimg.com/n1//jfs/t1/76237/33/10533/134406/5d8086adE40166120/86d812aaed149514.jpg,冲调饮品,水饮冲调
麦斯威尔 中国台湾 手冲滤挂式研磨咖啡（蓝山风味） 50g（10g*5包）,34.9,0,https://img30.360buyimg.com/n1//jfs/t1/61561/7/10666/137519/5d8086adEcbe362ee/57c7262b49386b8a.jpg,冲调饮品,水饮冲调
马玉山 中国台湾 紫山药黑米仁（冲调谷物制品） 360g（30g*12）,35.8,0,https://img30.360buyimg.com/n1//jfs/t1/79058/9/6587/127819/5d4a50b3Ecd56cfb8/35e3e0c4eafb2987.jpg,冲调饮品,水饮冲调
桂格（QUAKER） 奇亚籽混合即食麦片冲调谷物制品 420g,16.8,0,https://img30.360buyimg.com/n1//jfs/t1/71911/17/9277/208610/5d7107aaE5c047f50/b32f115882e89a0f.jpg,冲调饮品,水饮冲调
环太 醇香黑苦荞茶(超微态) 6g*30 180g,116,0,https://img30.360buyimg.com/n1//jfs/t1/30183/30/9276/68167/5ca47b80E1dae9ff1/fa40b2193e6cc5b1.jpg,冲调饮品,水饮冲调
捷氏 猴菇米稀（原味） 480g（16小包）,86.8,0,https://img30.360buyimg.com/n1//jfs/t1/50842/38/8134/99472/5d5a465cEb2f22b4f/4aa40b058cb2c9a8.jpg,冲调饮品,水饮冲调
麦斯威尔 英国进口 速溶香醇金咖啡冻干粉 100克/瓶,89.8,0,https://img30.360buyimg.com/n1//jfs/t1/62097/22/9274/523123/5d711466Efe8814ac/cfbe1ddc801151d9.png,冲调饮品,水饮冲调
益元八珍（多谷山药谷物食品） 1.02kg,147.84,0,https://img30.360buyimg.com/n1//jfs/t1/82835/20/10593/170267/5d82e532Ebaef87bb/ab8343ad68aa2fe1.jpg,冲调饮品,水饮冲调
商品名称,价格(单位:元),月销量,图片,二级类目,一级类目
战马 能量型维生素饮料 310ml,5.8,4,https://img30.360buyimg.com/n1//jfs/t1/48322/9/4077/111807/5d1c6bc0Eb5984777/2fdf46f64b07a46c.jpg,功能饮料,水饮冲调
红牛 维生素功能饮料 1.5L（250ml*6罐）,31.8,158,https://img30.360buyimg.com/n1//jfs/t1/38773/5/13952/112158/5d513077E2c2cacae/2d116467cf2c53cb.jpg,功能饮料,水饮冲调
脉动 维生素饮料 青柠口味 600ml*3瓶+仙人掌青橘口味600ml*1瓶,11.1,95,https://img30.360buyimg.com/n1//jfs/t1/47987/37/5436/200346/5d2fdbb6E82deadb3/b801b2d5d1d00700.jpg,功能饮料,水饮冲调
MONSTER/魔爪 芒果风味能量饮料 330ml,4.8,73,https://img30.360buyimg.com/n1//jfs/t1/80731/31/10505/139592/5d804823Eacb2aaad/e4ef38cd39b75699.jpg,功能饮料,水饮冲调
雀巢 丝滑拿铁咖啡饮料 268ml*3,13.8,100,https://img30.360buyimg.com/n1//jfs/t1/69399/19/10442/167471/5d8047bfEc12ff2f9/3388988ef8ecfce6.jpg,功能饮料,水饮冲调
红牛 维生素功能饮料 250ml,5.5,76,https://img30.360buyimg.com/n1//jfs/t1/47692/37/7529/152253/5d513078E8be4049f/5f6f671d0d68bcd4.jpg,功能饮料,水饮冲调
雀巢 丝滑拿铁咖啡饮料 1.608L（268ml*6瓶）,26.8,33,https://img30.360buyimg.com/n1//jfs/t1/78909/24/6612/190428/5d4a32ddEf31c6f64/50dba4fd145e3020.jpg,功能饮料,水饮冲调
红牛 维生素功能饮料（牛磺酸强化型） 250ml,6.8,44,https://img30.360buyimg.com/n1//jfs/t1/38557/26/13975/67376/5d513077Ef51c3f75/4db70a897ec24614.jpg,功能饮料,水饮冲调
脉动 青柠味维生素饮料 600ml,3.6,34,https://img30.360buyimg.com/n1//jfs/t1/51578/35/2122/75010/5cffab1aEf83d640b/213d0f6a25258a40.jpg,功能饮料,水饮冲调
雀巢 丝滑摩卡咖啡饮料 268ml*3瓶,13.8,25,https://img30.360buyimg.com/n1//jfs/t1/74231/17/10648/165858/5d8047fcE529a40cc/775a53d1cad27f09.jpg,功能饮料,水饮冲调
惠宜 乳酸菌饮料 525ml（105ml*5瓶）,4,6,https://img30.360buyimg.com/n1//jfs/t1/63460/23/4326/109032/5d27f9f1Eae349fbf/5bf4c3bc094157dc.jpg,功能饮料,水饮冲调
雀巢 冷萃拿铁风味浓咖啡饮料 280ml,9.9,20,https://img30.360buyimg.com/n1//jfs/t1/68804/13/10308/74282/5d80481bE72aa50a3/52fb10cf5f04d330.jpg,功能饮料,水饮冲调
红牛 维生素功能饮料 250ml*12罐,69.8,1,https://img30.360buyimg.com/n1//jfs/t1/58912/6/11877/159788/5d904aadE326b0bcd/3e77adaebe70b21d.jpg,功能饮料,水饮冲调
POWERADE/爆锐 耐力运动饮料 500ml,4.4,5,https://img30.360buyimg.com/n1//jfs/t1/50084/25/8147/76174/5d5bb656E7772b164/0fdd90c88f486cbb.jpg,功能饮料,水饮冲调
POWERADE/爆锐 燃力运动饮料 500ml,4.4,1,https://img30.360buyimg.com/n1//jfs/t1/58942/34/8201/97964/5d5bb656E60577d07/b2c3158e206d7a7e.jpg,功能饮料,水饮冲调
星巴克 浓郁咖啡玛奇朵咖啡饮料 250ml,15.8,2,https://img30.360buyimg.com/n1//jfs/t1/11405/5/6769/125112/5c46d4caE415a4836/9f39eeebc880c5d2.jpg,功能饮料,水饮冲调
星巴克 法式香草味拿铁咖啡饮料 250ml,15.8,1,https://img30.360buyimg.com/n1//jfs/t1/29142/30/6054/141654/5c46d4c9E3a75c036/87920504ae396773.jpg,功能饮料,水饮冲调
脉动 水蜜桃味饮料600ml*4 每人每天每单限购10组,14.1,7,https://img30.360buyimg.com/n1//jfs/t1/65666/26/10460/164061/5d80480eEf124bf51/37fbb9cd2a5b9a4b.jpg,功能饮料,水饮冲调
商品名称,价格(单位:元),月销量,图片,二级类目,一级类目
泰国进口 力大狮 巧克力味豆奶 125ml*6,9.9,72,https://img30.360buyimg.com/n1//jfs/t1/42602/30/6363/125156/5cffab6bE68c1386c/ff572721b7e744f4.jpg,植物蛋白饮料,水饮冲调
泰国进口 力大狮 原味豆奶 125ml*6,9.9,80,https://img30.360buyimg.com/n1//jfs/t1/56449/13/2139/125677/5cffab68E5f4c44a5/3f150bdcf5c0391f.jpg,植物蛋白饮料,水饮冲调
唯怡 植物蛋白饮品 1.45L,12.5,57,https://img30.360buyimg.com/n1//jfs/t1/40396/7/8290/60705/5cf8c906E25b07de3/f23de5cd1eb94ae6.jpg,植物蛋白饮料,水饮冲调
椰树 椰汁植物蛋白饮料 1L,12.5,97,https://img30.360buyimg.com/n1//jfs/t1/67818/31/811/173344/5cf0a885Ef7f3e2de/f78f77acd43519a6.jpg,植物蛋白饮料,水饮冲调
KOH COCONUT 泰国进口 椰子水 1L,14.8,35,https://img30.360buyimg.com/n1//jfs/t1/55523/26/10507/89515/5d78ababE92fb8940/689c12a28f3efc06.jpg,植物蛋白饮料,水饮冲调
豆本豆 原味豆奶 3L  250ml*12盒,34.8,31,https://img30.360buyimg.com/n1//jfs/t1/43090/7/15219/95280/5d8047eeE741e573a/046f4f6a9606656b.jpg,植物蛋白饮料,水饮冲调
椰树 椰汁植物蛋白饮料 245ml*6,21.9,40,https://img30.360buyimg.com/n1//jfs/t1/32580/21/7005/251469/5c9355c9E4a9b9acf/593a22c811da4595.jpg,植物蛋白饮料,水饮冲调
COCO ROAD 菲律宾进口 椰子水饮料 1L,9.7,14,https://img30.360buyimg.com/n1//jfs/t1/52021/13/11092/64391/5d80481aEaf499a18/b6cc1b2e83a52214.jpg,植物蛋白饮料,水饮冲调
豆本豆 黑豆奶 3L（250ml*12）,29.8,7,https://img30.360buyimg.com/n1//jfs/t1/50704/22/11074/91477/5d80481bE3278f181/6c50783f16e7fc0d.jpg,植物蛋白饮料,水饮冲调
维他奶 低糖原味豆奶 250ml*16盒,35.8,20,https://img30.360buyimg.com/n1//jfs/t1/55060/16/10906/202936/5d8047c9E7ed8c6e6/fb7e7570acedecdc.jpg,植物蛋白饮料,水饮冲调
豆本豆 有机豆奶 3L(250ml*12),49.8,9,https://img30.360buyimg.com/n1//jfs/t1/76482/2/1252/94651/5cf8c89eE417e66bc/b76617fbb3244c34.jpg,植物蛋白饮料,水饮冲调
Vitasoy/维他奶 原味豆奶  250ml*6 每人每天每单限购10组,13.5,3,https://img30.360buyimg.com/n1//jfs/t1/24731/21/3075/164138/5c2472deE84f8d759/5e1adfb708ed57dd.jpg,植物蛋白饮料,水饮冲调
COCO ROAD 菲律宾进口 椰子味饮料 1L,9.7,42,https://img30.360buyimg.com/n1//jfs/t1/61650/8/10458/77644/5d804830Efff39744/b20baf18f09ecf41.jpg,植物蛋白饮料,水饮冲调
首彩 澳大利亚进口 经典梅洛红葡萄酒 750ml,258,0,https://img30.360buyimg.com/n1//jfs/t1/79368/13/7431/40126/5d550a2aE2550294d/5fb3fa51f935e804.jpg,植物蛋白饮料,水饮冲调
商品名称,价格(单位:元),月销量,图片,二级类目,一级类目
娃哈哈 AD钙奶饮料 220g*4瓶*3排,22.5,40,https://img30.360buyimg.com/n1//jfs/t1/35687/35/9694/108864/5cd1463dE2e8e034c/0006c078a483d7ad.jpg,其他饮料,水饮冲调
菊乐 酸乐奶含乳饮料 125ml*4,6.8,16,https://img30.360buyimg.com/n1//jfs/t1/40736/29/4201/120607/5cd1464cE7f3497bb/eafa38e8ba170862.jpg,其他饮料,水饮冲调
惠宜 AD钙奶饮料 220g*4,5.2,10,https://img30.360buyimg.com/n1//jfs/t1/68287/28/23/120731/5cdd1337E747f1f3f/27a82ac3c4dd3430.jpg,其他饮料,水饮冲调
蒙牛（MENGNIU） 真果粒牛奶饮品芒果味 250g*12,42,0,https://img30.360buyimg.com/n1//jfs/t1/50379/38/11691/128156/5d89af22E33b265f2/28fb2d4c282b7428.jpg,其他饮料,水饮冲调
