商品名称,价格(单位:元),月销量,图片,二级类目,一级类目
雅培 丹麦原罐进口 菁挚有机12-36个月奶粉 3段 900克,405,1,https://img30.360buyimg.com/n1//jfs/t1/70442/26/9845/83649/5d78b53bEc3f95b86/4f27dbc98cabef1f.jpg,婴儿奶粉,宝贝中心
美赞臣 荷兰进口 较大婴儿配方奶粉 6-12月龄 2段 850g 罐装,257,1,https://img30.360buyimg.com/n1//jfs/t1/40689/20/9390/121595/5d2f2182Edb5910fe/c4d8f8e213bc91be.jpg,婴儿奶粉,宝贝中心
美赞臣 荷兰进口 铂睿婴儿配方奶粉 0-6月龄 1段 400g,136.5,1,https://img30.360buyimg.com/n1//jfs/t1/47553/16/5185/158553/5d2f222fE21c9ec69/6e0ca91b71f269d2.jpg,婴儿奶粉,宝贝中心
美赞臣 荷兰进口 铂睿幼儿配方奶粉 0-6月龄 1段 850g,270,1,https://img30.360buyimg.com/n1//jfs/t1/73492/28/4738/119176/5d2f2236E9d05358b/6bab1a0dc019f057.jpg,婴儿奶粉,宝贝中心
美赞臣 荷兰进口 幼儿配方奶粉 3段 适合12-36月龄 850*6罐,1373,1,https://img30.360buyimg.com/n1//jfs/t1/66755/5/4815/131215/5d2f2183E1c0afd34/b2c0b6285d974679.jpg,婴儿奶粉,宝贝中心
美赞臣 荷兰进口 铂睿幼儿配方奶粉 12-36月龄 3段 850g,235,1,https://img30.360buyimg.com/n1//jfs/t1/47141/12/5353/124640/5d2f2182E5eb5c125/617a5bc54f1d6e34.jpg,婴儿奶粉,宝贝中心
爱他美（Aptamil） 荷兰进口 卓萃较大婴儿配方奶粉 2段 900g,355,5,https://img30.360buyimg.com/n1//jfs/t1/52037/36/10538/81921/5d78aab3Ee7de44f7/6b98afe4a9bac13a.jpg,婴儿奶粉,宝贝中心
爱他美（Aptamil） 荷兰进口 卓萃婴儿配方奶粉 1段 900g,355,2,https://img30.360buyimg.com/n1//jfs/t1/80351/26/10020/77364/5d78aab2E11090c13/a0c4b8241c51acda.jpg,婴儿奶粉,宝贝中心
金领冠 幼儿配方奶粉3联装 12-36月龄幼儿适用 3段 1.2kg（400g*3）,185,0,https://img30.360buyimg.com/n1//jfs/t1/76041/13/11125/174815/5d8978bfE6d70caf3/01374117909978c8.jpg,婴儿奶粉,宝贝中心
优博（USPLABS） 法国进口 盖诺安幼儿配方奶粉 12-36月龄 3段 900g,308,0,https://img30.360buyimg.com/n1//jfs/t1/47340/9/11693/147702/5d8978a0Ee57ea582/aee5ed40199437ad.jpg,婴儿奶粉,宝贝中心
伊利 金领冠珍护儿童配方奶粉（3-6岁，4段）900g,298,0,https://img30.360buyimg.com/n1//jfs/t1/54137/35/11561/452302/5d8978baEb7d5738c/01bd84f1b68e3c6c.png,婴儿奶粉,宝贝中心
合生元 丹麦进口 超级金装学龄前儿童配方奶粉 3-7岁学龄前儿童适用 4段 900g,358,0,https://img30.360buyimg.com/n1//jfs/t1/18678/6/6259/139210/5c4be6ebEe31096f1/4c365255b551fd80.jpg,婴儿奶粉,宝贝中心
雅培 西班牙原罐进口 亲护12-36个月奶粉 3段 820克,328,0,https://img30.360buyimg.com/n1//jfs/t1/7440/19/12332/123158/5c34601bEbf52e971/7e2b59242299df90.jpg,婴儿奶粉,宝贝中心
飞鹤（FEIHE） 星飞帆婴儿配方奶粉 适用0-6个月 1段 700g,368,0,https://img30.360buyimg.com/n1//jfs/t1/68287/3/7566/144991/5d5a1137Eac5b76be/27a82ac3c4dd3430.jpg,婴儿奶粉,宝贝中心
美赞臣 荷兰进口 蓝臻婴儿配方奶粉 900g 1段,467,0,https://img30.360buyimg.com/n1//jfs/t1/64310/4/4729/148072/5d300a8aE0d8e6b03/38c6cf39fac3c676.jpg,婴儿奶粉,宝贝中心
惠氏 瑞士进口 铂臻爱儿乐婴儿配方奶粉 适用于0-12个月婴儿 1段 800g,282,0,https://img30.360buyimg.com/n1//jfs/t1/48179/25/8288/181132/5d5cbe71Ec02dd7b4/c87efaa1d50b86ba.jpg,婴儿奶粉,宝贝中心
惠氏 瑞士进口 铂臻健儿乐较大婴儿配方奶粉6-12个月较大婴儿2段 800g,260,0,https://img30.360buyimg.com/n1//jfs/t24469/191/2101230714/189065/65d5f4df/5b739629N2865f63a.jpg,婴儿奶粉,宝贝中心
雅培 爱尔兰原罐进口 铂优恩美力6-12个月奶粉 2段 900克,248.9,0,https://img30.360buyimg.com/n1//jfs/t1/14473/30/4652/105524/5c346544E601a0166/466509c94602dbd5.jpg,婴儿奶粉,宝贝中心
惠氏 金装学儿乐学龄前儿童配方调制乳粉 3岁以上学龄前儿童 900g（新旧包装随机发送）,178,0,https://img30.360buyimg.com/n1//jfs/t1/69004/30/11164/83190/5d897897Ecc1ceb3c/0a8cf53931a5581e.jpg,婴儿奶粉,宝贝中心
Wyeth/惠氏 金装爱儿乐 婴儿配方奶粉 适用于0-6个月婴儿 900g（新旧包装随机发,188,0,https://img30.360buyimg.com/n1//jfs/t26794/170/1514496246/102738/36d85564/5be4fafcNc9265f8f.jpg,婴儿奶粉,宝贝中心
贝因美 经典优选幼儿配方奶粉 908g（12-36月龄 3段）,248,0,https://img30.360buyimg.com/n1//jfs/t1/45779/39/11778/92834/5d8978b3E1cc55a19/e8ebd84a243feb97.jpg,婴儿奶粉,宝贝中心
贝因美 爱加幼儿配方奶粉 900g（12-36月龄 3段）,329,0,https://img30.360buyimg.com/n1//jfs/t1/58430/15/11557/94701/5d8978a6Edcd5525c/46461cfd185bfccb.jpg,婴儿奶粉,宝贝中心
金领冠 幼儿配方奶粉 12-36个月幼儿适用 900克 3段,185,0,https://img30.360buyimg.com/n1//jfs/t1/62175/8/11198/146733/5d89789bEb6519f62/b6c5ad2ba8131d4c.jpg,婴儿奶粉,宝贝中心
惠氏 爱尔兰进口 启赋蕴萃较大婴儿配方奶粉2段 900g,430,0,https://img30.360buyimg.com/n1//jfs/t1/34710/8/14905/73523/5d2c42d0E69d42ac2/30893764f3d11d1a.jpg,婴儿奶粉,宝贝中心
惠氏（Wyeth） 爱尔兰进口 启赋有机婴儿配方奶粉1段 900g,489,0,https://img30.360buyimg.com/n1//jfs/t1/66526/34/7654/77387/5d5a113dE48ceb6b5/7cdbc7321669962d.jpg,婴儿奶粉,宝贝中心
金领冠 新西兰进口 睿护幼儿配方奶粉 12-36月龄幼儿适用 900克 3段,338,0,https://img30.360buyimg.com/n1//jfs/t1/80057/6/11114/128673/5d8978a0Ecc7c78b3/18138e8efe3014a4.jpg,婴儿奶粉,宝贝中心
金领冠 珍护 较大婴儿配方奶粉 6-12个月龄较大婴儿适用 900克 2段,323,0,https://img30.360buyimg.com/n1//jfs/t1/78456/35/2927/135058/5d11c83fE94a852dd/581cb9361cf68a15.jpg,婴儿奶粉,宝贝中心
亨氏 三文鱼营养面条 (6至36个月婴幼儿适用) 336g,38.8,0,https://img30.360buyimg.com/n1//jfs/t26305/134/1699642246/128946/57495593/5bf3cb6dNceffda54.jpg,婴儿奶粉,宝贝中心
Wyeth/惠氏 爱尔兰进口 启赋幼儿配方奶粉 适用于1-3岁幼儿 3段 900g*6罐,1948,0,https://img30.360buyimg.com/n1//jfs/t1/31132/26/15459/92538/5cc16250E60bb19a6/57a4bfd59fca68e6.jpg,婴儿奶粉,宝贝中心
商品名称,价格(单位:元),月销量,图片,二级类目,一级类目
Heinz/亨氏 婴儿营养米粉 400g,25,13,https://img30.360buyimg.com/n1//jfs/t28861/349/1035193390/239818/610fff7e/5c04f27eNa89c0b9b.jpg,辅食,宝贝中心
蓝雪 挪威北极鳕鱼柳 150g,29.8,1,https://img30.360buyimg.com/n1//jfs/t1/52934/11/10846/58894/5d8036e7E74d50f79/19a50ac551407f2a.jpg,辅食,宝贝中心
嘉宝 番茄牛肉营养米粉 198g,52,1,https://img30.360buyimg.com/n1//jfs/t1/58273/23/2007/134681/5cfdf29bE3142c72a/1b7bfb99a73329db.jpg,辅食,宝贝中心
蓝雪 三文鱼柳 150g,49.8,1,https://img30.360buyimg.com/n1//jfs/t1/45874/5/11071/75976/5d8036e9Ecca5a4dd/7a4443c78494204f.jpg,辅食,宝贝中心
嘉宝 初+钙铁锌营养麦粉 198g,52,2,https://img30.360buyimg.com/n1//jfs/t27823/79/1379041231/145397/6fe40d73/5bc7fc9fN5c6fcd02.jpg,辅食,宝贝中心
合生元（BIOSTIME） 益生菌冲剂（儿童型） 39g(1.5g/袋*26袋),176,1,https://img30.360buyimg.com/n1//jfs/t1/56644/3/8071/136224/5d5a111eEa8058e87/4106e6ae15cafa97.jpg,辅食,宝贝中心
Gerber/嘉宝 混合蔬菜米粉 225g（新旧包装随机发货）,62,5,https://img30.360buyimg.com/n1//jfs/t1/63682/28/5712/130596/5d3e5d3eE14c9e9af/845ec29cd813cfb9.jpg,辅食,宝贝中心
嘉宝 营养米粉 225g （新旧包装更换，以收到实物为准）,62,8,https://img30.360buyimg.com/n1//jfs/t1/61649/28/12457/109741/5d9f1902E817bde4c/b41685732ff75194.jpg,辅食,宝贝中心
Heinz/亨氏 营养西兰花香菇面条 252g（6-36个月婴幼儿适用）,22.2,5,https://img30.360buyimg.com/n1//jfs/t27739/7/2541756276/170170/eb92c624/5c04f27eNcf518cde.jpg,辅食,宝贝中心
亨氏 鱼肉蔬菜营养米粉 6-36个月适用 400g,54.8,0,https://img30.360buyimg.com/n1//jfs/t27385/342/1510368817/270899/6c447523/5be4f8fbN625fe674.jpg,辅食,宝贝中心
商品名称,价格(单位:元),月销量,图片,二级类目,一级类目
Merries/妙而舒 日本进口 婴儿纸尿裤 新生儿(NB) 90枚,98,4,https://img30.360buyimg.com/n1//jfs/t1/75951/10/4745/123322/5d2f274bEd5ce6608/4b4f21b3124e572a.jpg,新生儿,宝贝中心
美素力 荷兰进口 婴儿配方奶粉 900g 1段 0-6月龄,268,1,https://img30.360buyimg.com/n1//jfs/t1/30672/13/1598/152385/5c5419fbEd0cf099b/6515ace89e2889a7.jpg,新生儿,宝贝中心
帮宝适（Pampers） 日本进口 一级纸尿裤大包装 新生儿 84片,125,1,https://img30.360buyimg.com/n1//jfs/t1/63843/20/7603/120842/5d5a115dEebcf8a89/219cdf8de4fb177f.jpg,新生儿,宝贝中心
帮宝适（Pampers） 日本进口 一级纸尿裤大包装 小码 76片,125,4,https://img30.360buyimg.com/n1//jfs/t1/53426/28/8117/109470/5d5a1159E5830e81d/261ec96598920593.jpg,新生儿,宝贝中心
强生 婴儿润肤油 100ml,34.9,2,https://img30.360buyimg.com/n1//jfs/t1/83632/38/4810/52109/5d2f277dEd97140e3/f8c548dc7c93ea2a.jpg,新生儿,宝贝中心
爱他美 德国进口 婴儿配方奶粉1段 800g,238,1,https://img30.360buyimg.com/n1//jfs/t1/73294/24/4839/84105/5d2f2097E4d98ef4c/325711fe2c820765.jpg,新生儿,宝贝中心
美赞臣 荷兰进口 铂睿幼儿配方奶粉 0-6月龄 1段 850g,270,1,https://img30.360buyimg.com/n1//jfs/t1/73492/28/4738/119176/5d2f2236E9d05358b/6bab1a0dc019f057.jpg,新生儿,宝贝中心
Aveeno/艾惟诺 加拿大进口 婴儿每日倍护洗发沐浴露 354ml,69,0,https://img30.360buyimg.com/n1//jfs/t1/48164/24/5313/93376/5d2f2766E60001e6d/aaf6f5989a8e6163.jpg,新生儿,宝贝中心
大王（GOO.N） 环贴式纸尿裤 天使系列 62片 NB号 ≤5kg,158,0,https://img30.360buyimg.com/n1//jfs/t1/60330/2/7564/150031/5d5a113fE84aca24f/f5f99859cd4f365f.jpg,新生儿,宝贝中心
惠氏 瑞士进口 铂臻爱儿乐婴儿配方奶粉 适用于0-12个月婴儿 1段 800g,282,0,https://img30.360buyimg.com/n1//jfs/t1/48179/25/8288/181132/5d5cbe71Ec02dd7b4/c87efaa1d50b86ba.jpg,新生儿,宝贝中心
商品名称,价格(单位:元),月销量,图片,二级类目,一级类目
贝亲（Pigeon） 婴儿屁屁专用柔湿巾特惠装 80抽*3,28.8,9,https://img30.360buyimg.com/n1//jfs/t1/61166/28/12454/102265/5d9f1902Ea6fdd0a9/129c20ef1a4d5bc7.jpg,母婴用品,宝贝中心
舒客宝贝 儿童养护牙膏 鲜橙香型 草莓香型 40g+20g 款式不同随机配送,18.9,13,https://img30.360buyimg.com/n1//jfs/t1/81078/19/4781/167435/5d2f1b82E1c1d4a5f/425d2264ee449396.jpg,母婴用品,宝贝中心
嗳呵 草本洗衣液组合装 2L+（500ml*2）（新旧包装随机发货）,37.8,1,https://img30.360buyimg.com/n1//jfs/t1/68567/6/11875/113673/5d95afedE779beaf1/030f16ec516a20b2.jpg,母婴用品,宝贝中心
贝亲（Pigeon） 婴儿洗发沐浴二合一 泡沫型 500ml,49.8,4,https://img30.360buyimg.com/n1//jfs/t1/80373/16/7709/58390/5d5a1130Ecde0b30b/7ad7d8bbd9c85cac.jpg,母婴用品,宝贝中心
郁美净 金牌儿童霜 40g,19.9,1,https://img30.360buyimg.com/n1//jfs/t1/27013/24/8877/153646/5c7953b3E57622118/8a5c131eb3997ec7.jpg,母婴用品,宝贝中心
嗳呵（elsker） 婴儿手口湿巾 20片*5,14.8,2,https://img30.360buyimg.com/n1//jfs/t1/35411/15/15157/133816/5d2f274eEde067635/d69067087231e277.jpg,母婴用品,宝贝中心
飞利浦新安怡（AVENT） 新宽口自然原生奶嘴 2个,69,1,https://img30.360buyimg.com/n1//jfs/t1/67151/23/8562/90230/5d6893beEe59f0835/960e31223995deae.jpg,母婴用品,宝贝中心
强生 婴儿爽洁湿巾 3包装,19.8,3,https://img30.360buyimg.com/n1//jfs/t1/40076/37/11802/136684/5d2f2768Ef93d1c6b/fca98bcdd45ab112.jpg,母婴用品,宝贝中心
贝亲（Pigeon） 婴儿洗发精 500ml,57.5,1,https://img30.360buyimg.com/n1//jfs/t1/46669/19/130/54212/5cd2b80bEc2f6da56/ddc9d9f3a7b6b955.jpg,母婴用品,宝贝中心
咪呢小熊 婴儿手口专用湿巾 80片*3包,18.2,3,https://img30.360buyimg.com/n1//jfs/t1/40718/28/4352/139625/5cd2b807E80bd2309/2e883296438df49e.jpg,母婴用品,宝贝中心
贝亲（Pigeon） 自然实感宽口径玻璃奶瓶 AA92,109,2,https://img30.360buyimg.com/n1//jfs/t1/49791/35/8003/93249/5d5a1133Ec66a4162/7243e1a6ff5abf26.jpg,母婴用品,宝贝中心
合生元（BIOSTIME） 益生菌冲剂（儿童型） 39g(1.5g/袋*26袋),176,1,https://img30.360buyimg.com/n1//jfs/t1/56644/3/8071/136224/5d5a111eEa8058e87/4106e6ae15cafa97.jpg,母婴用品,宝贝中心
猎豹王 线控挖土车 8030,69.9,2,https://img30.360buyimg.com/n1//jfs/t1/79679/30/7661/87530/5d5bc6e4Ed4a499ba/f502a7759b23dc53.jpg,母婴用品,宝贝中心
强生 婴儿润肤油 100ml,34.9,2,https://img30.360buyimg.com/n1//jfs/t1/83632/38/4810/52109/5d2f277dEd97140e3/f8c548dc7c93ea2a.jpg,母婴用品,宝贝中心
艾维诺 美国进口 婴儿每日倍护洗发沐浴露 236ml,69,1,https://img30.360buyimg.com/n1//jfs/t1/42072/18/9368/76479/5d2f2763Ef499aac8/2fab78d5647e3f45.jpg,母婴用品,宝贝中心
强生 婴儿护肤湿巾 娇嫩倍护无香型 80片*3,29.8,4,https://img30.360buyimg.com/n1//jfs/t1/59340/2/4761/136661/5d2f273cE17ddc8b8/4529bb23f15ad140.jpg,母婴用品,宝贝中心
咪呢小熊 除螨抑菌洗衣液 2kg,49.9,1,https://img30.360buyimg.com/n1//jfs/t1/53164/39/8058/73904/5d5a1154Ecd9c4778/264d11d9cd71466b.jpg,母婴用品,宝贝中心
HOT WHEELS/风火轮 火辣小跑车 1个,12.9,2,https://img30.360buyimg.com/n1//jfs/t1/57721/29/8577/135698/5d5f8284E33897102/c70babbe47c1752d.jpg,母婴用品,宝贝中心
黑人 宝贝兔草莓味儿童牙膏 40g,5.4,2,https://img30.360buyimg.com/n1//jfs/t1/1978/4/13173/86968/5bd672aaE1bc578f1/3fbaa577ec868292.jpg,母婴用品,宝贝中心
HUGGIES/好奇 清爽洁净婴儿湿巾 200*150mm 80片*3包,39.9,2,https://img30.360buyimg.com/n1//jfs/t1/51293/10/6553/100720/5d425593Eb7063699/840070d2dcc02b44.jpg,母婴用品,宝贝中心
Parent's choice/双亲之选 婴儿柔润护肤湿巾 80片*3,25.9,3,https://img30.360buyimg.com/n1//jfs/t1/157/31/13303/106631/5bd54c97Ec0d7b669/3f18b185444d8fb9.jpg,母婴用品,宝贝中心
Aveeno/艾惟诺 加拿大进口 婴儿每日倍护洗发沐浴露 354ml,69,0,https://img30.360buyimg.com/n1//jfs/t1/48164/24/5313/93376/5d2f2766E60001e6d/aaf6f5989a8e6163.jpg,母婴用品,宝贝中心
费雪 探索学习六面盒(双语) CMY28,199,0,https://img30.360buyimg.com/n1//jfs/t26077/148/1180689369/99564/83c1b340/5b8ddcaaN89921713.jpg,母婴用品,宝贝中心
咪呢小熊 婴儿清爽保湿水润爽小黄瓜系列 50g,49.9,0,https://img30.360buyimg.com/n1//jfs/t26986/284/300030111/127788/56b075af/5b8ddcbbN60761e91.jpg,母婴用品,宝贝中心
双亲之选 婴儿手口柔湿巾组合装 无香 10片*12包（20cm*15cm）,19.5,0,https://img30.360buyimg.com/n1//jfs/t1/70237/12/1079/56743/5cf49b9cEbd7a7e2f/a8fb093e00ee3797.jpg,母婴用品,宝贝中心
