商品名称,价格(单位:元),月销量,图片,二级类目,一级类目
阳澄湖大闸蟹至尊蟹礼 1380型提货卡 8只（雄蟹4.5两 雌蟹3.5两）,1380,0,https://img30.360buyimg.com/n1//jfs/t1/49501/8/10499/132664/5d7b1964Ed4686420/b4c80bd2cbdc1cc7.jpg,礼盒礼券,海鲜荟萃
阳澄湖大闸蟹至尊蟹礼 1888型提货卡 8只（雄蟹5.0两 雌蟹3.8两）,1888,0,https://img30.360buyimg.com/n1//jfs/t1/69232/8/10155/131196/5d7b1964E40f6a8bc/b1ef64e1378df411.jpg,礼盒礼券,海鲜荟萃
阳澄湖大闸蟹至尊蟹礼 2980型提货卡 8只（雄蟹6.0两 雌蟹4.0两）,2980,0,https://img30.360buyimg.com/n1//jfs/t1/64781/27/10166/131196/5d7b1964E786c883b/fdc32acbcde3d7e3.jpg,礼盒礼券,海鲜荟萃
军山湖大闸蟹 298型（母蟹2.0两 8只）,298,0,https://img30.360buyimg.com/n1//jfs/t1/40937/32/14848/117284/5d7b1968E8a8346c6/3800a90e21751da1.jpg,礼盒礼券,海鲜荟萃
梁子湖十分感蟹 598型经典礼盒 经典型（公3.5两 4只+母2.5两 4只）,598,0,https://img30.360buyimg.com/n1//jfs/t1/52484/40/10562/98680/5d7b1963E6cb7023c/55dc5008a323f9b6.jpg,礼盒礼券,海鲜荟萃
梁子湖十分感蟹 1888型至尊礼盒 至尊型（公5.0两 4只+母3.5两 4只）,1888,0,https://img30.360buyimg.com/n1//jfs/t1/74340/1/10121/99826/5d7b1964Ebd3eb544/d5b08e82d3d91891.jpg,礼盒礼券,海鲜荟萃
阳澄湖大闸蟹 398型提货券 8只装（雄蟹3.5两 雌蟹2.5两 可配全母）,398,0,https://img30.360buyimg.com/n1//jfs/t1/47480/25/10644/182376/5d7b177dE8249f2f7/474ae4125e0fa543.jpg,礼盒礼券,海鲜荟萃
梁子湖十分感蟹 998型豪华礼盒 豪华型（公4.0两 4只+母3.0两 4只）,998,0,https://img30.360buyimg.com/n1//jfs/t1/48418/32/10557/99304/5d7b1963E3a589fba/f7682a9975f240d9.jpg,礼盒礼券,海鲜荟萃
军山湖大闸蟹 398型（母蟹2.5两 8只）,398,0,https://img30.360buyimg.com/n1//jfs/t1/52151/11/10531/109996/5d7b1968E2f75b862/e273b7389e4652f9.jpg,礼盒礼券,海鲜荟萃
军山湖大闸蟹 588型（母蟹2.5两 4只+公蟹3.5两 4只）,588,0,https://img30.360buyimg.com/n1//jfs/t1/56813/5/10708/112729/5d7b1969Efa7998a4/f099f9f548b00c03.jpg,礼盒礼券,海鲜荟萃
阿伟 盘锦冷水大闸蟹 998型精品套装 8只装（雄蟹4.0两 4只+雌蟹3.0两 4只）,998,0,https://img30.360buyimg.com/n1//jfs/t1/43547/2/14675/119669/5d7b1964Efe17adf4/83fc10e2087e446b.jpg,礼盒礼券,海鲜荟萃
梁子湖十分感蟹 398型精选礼盒 精选型（公3.0两 4只+母2.0两 4只）,398,0,https://img30.360buyimg.com/n1//jfs/t1/69713/1/10199/98562/5d7b1964E13815d6b/092da798c6784f9d.jpg,礼盒礼券,海鲜荟萃
阿伟 盘锦冷水大闸蟹 498型精品套装 8只装（雄蟹3.0两 4只+雌蟹2.0两 4只）,498,0,https://img30.360buyimg.com/n1//jfs/t1/52179/34/10584/116835/5d7b1964E2f53a7d9/1d6c5a4f7931f6e3.jpg,礼盒礼券,海鲜荟萃
军山湖大闸蟹 1298型（母蟹4.0两 5只+公蟹4.5两 5只）,1298,0,https://img30.360buyimg.com/n1//jfs/t1/72157/13/10301/115763/5d7b196cE0960c826/802cb93c35fe01c7.jpg,礼盒礼券,海鲜荟萃
张德洪 阳澄湖大闸蟹 298型提货券 公蟹3.0两±0.2两 4只+母蟹2.0两±0.2两,298,0,https://img30.360buyimg.com/n1//jfs/t1/61773/1/10187/117458/5d7b1964Ea8b40295/b0daf3061387314d.jpg,礼盒礼券,海鲜荟萃
阳澄湖大闸蟹 598型提货券 6只装（雄蟹4.0两 雌蟹3.0两 可配全母）,598,0,https://img30.360buyimg.com/n1//jfs/t1/49405/11/10616/176943/5d7b180eE8109883a/08e54e42240412f5.jpg,礼盒礼券,海鲜荟萃
张德洪 阳澄湖大闸蟹 1588型提货券 公蟹5.0两±0.2两 4只+母蟹3.5两±0.2,1588,0,https://img30.360buyimg.com/n1//jfs/t1/60319/24/10244/120428/5d7b1968E07d18b5d/9769e29fd1f675a9.jpg,礼盒礼券,海鲜荟萃
阳澄湖大闸蟹 888型提货券 18只装（雄蟹3.5两 雌蟹2.5两 可配全母）,888,0,https://img30.360buyimg.com/n1//jfs/t1/75690/16/10014/179063/5d7b1964E51f800e0/1a5f7a3872926a8a.jpg,礼盒礼券,海鲜荟萃
张德洪 阳澄湖大闸蟹 798型提货券 公蟹4.0两±0.2两 4只+母蟹3.0两±0.2两,798,0,https://img30.360buyimg.com/n1//jfs/t1/82466/22/10206/116409/5d7b1965E97aa127f/9cdcd8de925a061f.jpg,礼盒礼券,海鲜荟萃
张德洪 阳澄湖大闸蟹 498型提货券 公蟹3.5两±0.2两 4只+母蟹2.5两±0.2两,498,0,https://img30.360buyimg.com/n1//jfs/t1/64603/30/10251/114889/5d7b1965E558a6feb/36a9c5bec5cf1185.jpg,礼盒礼券,海鲜荟萃
商品名称,价格(单位:元),月销量,图片,二级类目,一级类目
南美蝦皇 厄瓜多尔进口 冷冻生南美白虾 500g,45.8,212,https://img30.360buyimg.com/n1//jfs/t1/71243/1/9466/178144/5d70e12aE40f76821/5f165188183de792.jpg,可溯源海鲜,海鲜荟萃
蓝雪 美国进口  阿拉斯加真鳕鱼扒（钩钓） 200g,26.8,31,https://img30.360buyimg.com/n1//jfs/t1/83343/34/10542/121964/5d8036e2E93201283/b5e4a57b0e73706d.jpg,可溯源海鲜,海鲜荟萃
蓝雪 挪威北极鳕鱼柳 150g,29.8,1,https://img30.360buyimg.com/n1//jfs/t1/52934/11/10846/58894/5d8036e7E74d50f79/19a50ac551407f2a.jpg,可溯源海鲜,海鲜荟萃
蓝雪 三文鱼柳 150g,49.8,1,https://img30.360buyimg.com/n1//jfs/t1/45874/5/11071/75976/5d8036e9Ecca5a4dd/7a4443c78494204f.jpg,可溯源海鲜,海鲜荟萃
蓝雪 挪威北极鳕鱼扒（钩钓） 400g,52.8,1,https://img30.360buyimg.com/n1//jfs/t1/59937/25/10454/97572/5d8036e3E026fe110/2deca3822aa41e80.jpg,可溯源海鲜,海鲜荟萃
蓝雪 三文鱼扒 300g,59.8,2,https://img30.360buyimg.com/n1//jfs/t1/47309/40/10999/105141/5d8036e3Ea897610d/68586ca179b300e8.jpg,可溯源海鲜,海鲜荟萃
商品名称,价格(单位:元),月销量,图片,二级类目,一级类目
虾皮 约150g/包,5.48,93,https://img30.360buyimg.com/n1//jfs/t1/46281/6/9885/135889/5d70e12aEfee1cce6/62c10f05b07285b8.jpg,干货海产,海鲜荟萃
海带干 约250g/包,6.43,2,https://img30.360buyimg.com/n1//jfs/t1/71379/2/11581/112304/5d8e01b3E29d2a4e3/c61da5a6c7ce0934.jpg,干货海产,海鲜荟萃
大墨鱼干 约300-360g,113.76,2,https://img30.360buyimg.com/n1//jfs/t1/51660/17/11886/140516/5d8e01b0E38c97cf5/2e4f22304fafc830.jpg,干货海产,海鲜荟萃
海龙将 紫菜 80g,11.6,2,https://img30.360buyimg.com/n1//jfs/t1/69296/20/12596/136749/5da06bc7Ec317fa92/f803542280d9a5e2.jpg,干货海产,海鲜荟萃
海龙将 有机紫菜 30g,9.9,2,https://img30.360buyimg.com/n1//jfs/t1/42591/4/14169/139999/5d70e12aE9c9843cf/61415879dd61c7ef.jpg,干货海产,海鲜荟萃
京海兴（jinghaixing） 有机海带结 80g,11.8,1,https://img30.360buyimg.com/n1//jfs/t1/60175/40/11479/112191/5d8c886aEb5bca59b/ec2ad29c582be193.jpg,干货海产,海鲜荟萃
有机海带片 150g,11.8,2,https://img30.360buyimg.com/n1//jfs/t1/80485/4/11229/153404/5d8c8869Ea21b6f09/8a1bf6b338c62fd3.jpg,干货海产,海鲜荟萃
有机海带丝 50g,11.8,1,https://img30.360buyimg.com/n1//jfs/t1/82789/37/11421/126537/5d8c8863E153b2028/5db69d2594abe970.jpg,干货海产,海鲜荟萃
公鱼干 约250g/包,11.78,0,https://img30.360buyimg.com/n1//jfs/t1/59053/32/11947/177601/5d908720E65002e96/aa847d6d6b4e548b.jpg,干货海产,海鲜荟萃
鱿鱼干 约155-185g,17.85,0,https://img30.360buyimg.com/n1//jfs/t1/81261/5/11501/146955/5d8e01b1Eca6a5076/09761f8fe2af18ff.jpg,干货海产,海鲜荟萃
白公鱼干 约250g/包,13.94,0,https://img30.360buyimg.com/n1//jfs/t1/83246/27/11627/85729/5d8e01a6E5ffb2399/04057c15c1eece69.jpg,干货海产,海鲜荟萃
花甲肉 约250g/包,26.9,0,https://img30.360buyimg.com/n1//jfs/t1/41194/8/14193/117984/5d70e129Ef0a1d7fd/04b8a6fc794e022d.jpg,干货海产,海鲜荟萃
